Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.04000000000000625,0.9999999999999999,0.6646456991284577,0.7180798955045171,0.6502204492966618,0.2406588003933136,0.6008224185196466,0.6356148821357569,0.5816135084427767,0.056224899598393246,2001-12-01
0.0799999999999983,0.0,0.6748768472906401,0.7298356373135952,0.6502204492966618,0.2273844641101278,0.5548279013097775,0.5938653791536496,0.5331457160725452,0.04979919678714755,2002-01-01
0.0799999999999983,0.09090909090909091,0.5340090943539219,0.7248285620986175,0.34768003359227384,0.055924287118977525,0.5577215961011267,0.5876171542175518,0.545966228893058,0.1004016064257024,2002-02-01
0.0799999999999983,0.1818181818181818,0.8132815460401668,0.9099814955915968,0.6094898173420112,0.00012291052114068828,0.7048431312823634,0.6827605793808579,0.7432770481550968,0.3381526104417667,2002-03-01
0.0799999999999983,0.2727272727272727,0.7705570291777188,0.8776532056166321,0.5771572538316189,0.017699115044247808,0.7685044166920497,0.7719397898324339,0.7757973733583488,0.16947791164658588,2002-04-01
0.0799999999999983,0.36363636363636365,0.6549829480863963,0.807227604223359,0.45685492336762545,0.026794493608653006,0.6404203472433748,0.6566316387389947,0.6397748592870545,0.14618473895582265,2002-05-01
0.0799999999999983,0.4545454545454545,0.6735505873436907,0.8014585827800151,0.5091328994331304,0.06391347099311705,0.5854401462077364,0.6160181766543597,0.5716072545340836,0.08594377510040101,2002-06-01
0.0799999999999983,0.5454545454545454,0.6138688897309587,0.7738108196364427,0.43019105605710695,0.048918387413962816,0.5074626865671642,0.5418915080942913,0.49312070043777356,0.09397590361445783,2002-07-01
0.0799999999999983,0.6363636363636364,0.5112732095490715,0.7335365189942309,0.2804954860382112,0.006760078662733683,0.4543100822418519,0.5075262709457541,0.4218261413383364,0.008032128514055692,2002-08-01
0.0799999999999983,0.7272727272727273,0.6304471390678287,0.7838249700663981,0.44761704807894187,0.047812192723697314,0.5516296070667069,0.5501278046009658,0.5747342088805503,0.2803212851405623,2002-09-01
0.0799999999999983,0.8181818181818182,0.7084122773777946,0.8498965930118645,0.49296661767793404,0.10501323514742146,0.543557721596101,0.5921613178074411,0.5118824265165727,0.16437634596356393,2002-10-01
0.0799999999999983,0.9090909090909091,0.6700454717696097,0.8153913138129965,0.47449086710056676,0.0279006882989185,0.5010660980810234,0.5435955694404998,0.4781113195747342,0.05060240963855369,2002-11-01
